000300',沪深300,日线,,,,
日期,开盘,最高,最低,收盘,成交量,成交额
8/13/2014,2358.46,2370.51,2335.68,2358.89,110447792,94185267200
8/14/2014,2357.2,2363.17,2334.08,2335.95,97969496,84251435008
8/15/2014,2337.99,2366.89,2333.12,2360.62,93592544,81888215040
8/18/2014,2366.27,2379.8,2361.2,2374.56,104509552,90148913152
8/19/2014,2378.88,2379.47,2358.97,2374.77,115850016,102742761472
8/20/2014,2371.64,2375.47,2360.84,2366.13,101288088,91374804992
8/21/2014,2365.73,2367.46,2333.3,2354.24,100690208,92192063488
8/22/2014,2352.32,2368.46,2350.99,2365.36,89823936,85642461184
8/25/2014,2367.02,2367.61,2338.46,2342.86,97373720,85182496768
8/26/2014,2339.6,2350.38,2317.17,2324.09,93844224,83135029248
8/27/2014,2323.79,2336.74,2322.87,2327.59,67676224,62448676864
8/28/2014,2328.06,2336.36,2309.63,2311.28,70490656,66195968000
8/29/2014,2317.3,2338.77,2313.26,2338.29,63211424,58359967744
9/1/2014,2340.91,2355.55,2338.53,2355.32,77320872,73362243584
9/2/2014,2359.86,2387.65,2349.95,2386.46,114436736,106925793280
9/3/2014,2389.68,2414.26,2389.67,2408.84,129734208,123629191168
9/4/2014,2411.92,2427.3,2404.08,2426.22,111272296,108294701056
9/5/2014,2433.16,2450.62,2427.99,2449.26,133551760,123349319680
9/9/2014,2452.23,2454.88,2437.08,2445.22,118194344,107795210240
9/10/2014,2435.59,2437.08,2422.64,2432.42,109175520,97472684032
9/11/2014,2430.67,2461.47,2417.27,2423.45,132982584,127203385344
9/12/2014,2418.75,2438.36,2412.62,2438.36,109160168,96625762304
9/15/2014,2433,2439.25,2418.96,2437.18,122247160,112507691008
9/16/2014,2440.34,2442.91,2386.98,2388.76,186742784,147250167808
9/17/2014,2395.36,2405.37,2379.09,2401.33,125269024,98039472128
9/18/2014,2396.37,2414.95,2389.62,2408.65,115926376,92105334784
9/19/2014,2409.31,2430.14,2402.31,2425.21,101813576,88221040640
9/22/2014,2419.33,2419.33,2374.11,2378.91,102240872,88958058496
9/23/2014,2379.52,2402.48,2379.52,2399.46,84033344,75463680000
9/24/2014,2391.41,2443.98,2387.07,2441.86,142713536,120389935104
9/25/2014,2453.41,2462.66,2429.59,2436.97,138661888,119612628992
9/26/2014,2430.81,2439.64,2420.5,2437.2,100299496,87757381632
9/29/2014,2443.9,2453.66,2435.61,2447.8,123401728,111463776256
9/30/2014,2452.16,2454.88,2444.2,2450.99,115804232,101906554880
10/8/2014,2460.87,2478.37,2445.27,2478.37,121953600,116500111360
10/9/2014,2480.2,2488.11,2461.11,2481.95,137923920,120752627712
10/10/2014,2472.1,2482.13,2457.67,2466.79,147634304,121924976640
10/13/2014,2457.4,2460.38,2430.55,2454.95,131593360,112784482304
10/14/2014,2451.09,2467.89,2436.34,2446.56,127393704,106356645888
10/15/2014,2444.54,2465.5,2431.18,2463.87,135801888,114837291008
10/16/2014,2448.97,2480.3,2441.82,2444.38,158166608,128340525056
10/17/2014,2443.22,2456.1,2410.39,2441.73,132759984,112685629440
10/20/2014,2448.45,2456.62,2441.89,2454.71,91435400,84843601920
10/21/2014,2453.4,2459.25,2432.55,2433.38,96241912,86622199808
10/22/2014,2434.88,2447.47,2417.56,2418.63,88656192,82251743232
10/23/2014,2415.43,2424.65,2392.53,2395.93,103491840,86045450240
10/24/2014,2397.85,2404.99,2385.73,2390.71,74974872,65601224704
10/27/2014,2377.54,2377.54,2361.67,2368.83,73862448,65956478976
10/28/2014,2373.14,2416.77,2373.14,2416.64,101523056,90529906688
10/29/2014,2423.81,2461.27,2415.7,2451.37,158584064,134541721600
10/30/2014,2450.36,2474.37,2443.76,2468.92,189626352,139157356544
10/31/2014,2473.5,2512.18,2466.5,2508.33,239172416,181604614144
11/3/2014,2515.82,2524.16,2502.06,2512.55,205801232,151406837760
11/4/2014,2511.04,2517.46,2498.6,2513.16,218247008,155291877376
11/5/2014,2516.87,2519.39,2499.23,2503.45,190491856,146130894848
11/6/2014,2505.16,2510.98,2482.98,2506.07,149651120,118839205888
11/7/2014,2508.77,2541.55,2489.41,2502.14,208760912,176868655104
11/10/2014,2529.83,2565.73,2514.71,2565.73,226599728,187612561408
11/11/2014,2578.43,2602.37,2532.57,2558.61,323711648,265840508928
11/12/2014,2545.39,2594.32,2539.6,2594.32,184686256,157847388160
11/13/2014,2597.38,2607.52,2567.46,2579.75,219815616,192985448448
11/14/2014,2569.21,2581.92,2557.66,2581.09,165049968,145409933312
11/17/2014,2613.51,2614.09,2565.93,2567.1,158478096,147724648448
11/18/2014,2565.27,2570.21,2534.92,2541.41,142941360,124246646784
11/19/2014,2538.23,2550.5,2531.32,2537.22,122146976,113031725056
11/20/2014,2528.78,2545.47,2522.84,2537.1,106149864,98145542144
11/21/2014,2537.54,2585.36,2530.03,2583.46,151028144,143750807552
11/24/2014,2614.15,2667.66,2602.93,2649.26,279839712,264974909440
11/25/2014,2650.08,2686.06,2643.84,2685.56,222611696,206879211520
11/26/2014,2695.26,2723.36,2690.31,2723.02,243962480,239333900288
11/27/2014,2737.03,2754.49,2718.7,2754.49,265464736,261164875776
11/28/2014,2753.91,2809.54,2740.37,2808.82,375323648,330256023552
12/1/2014,2825.61,2855.33,2808.64,2819.81,365487424,338833080320
12/2/2014,2807.34,2944.51,2804.29,2923.93,361465312,341185200128
12/3/2014,2936.12,3028.22,2912.25,2967.55,466156672,464857497600
12/4/2014,2975.39,3104.88,2968.87,3104.35,426812928,433875550208
12/5/2014,3143.97,3195.8,3011.93,3124.87,524881248,554362929152
12/8/2014,3108.27,3270.87,3075.7,3252.87,484462336,515773693952
12/9/2014,3233.1,3387.83,3074.52,3106.9,632874560,702150082560
12/10/2014,3120.21,3229.05,3058.18,3221.55,425018720,477300097024
12/11/2014,3185.15,3254.41,3158.43,3183.01,367091680,392944844800
12/12/2014,3182.91,3239.45,3167.92,3193.23,301065312,337817436160
12/15/2014,3176.83,3226.22,3143.3,3217.23,290193824,326668058624
12/16/2014,3221.36,3303.39,3207.68,3303.39,358123840,425665724416
12/17/2014,3325.82,3368.18,3275.74,3360.6,448140768,527748956160
12/18/2014,3359.09,3393.71,3322.23,3345.92,355970208,416260456448
12/19/2014,3345.62,3397.17,3280.91,3383.16,411211584,435516866560
12/22/2014,3396.25,3455.21,3357.65,3394.48,549801664,537021087744
12/23/2014,3358.8,3431.78,3316.9,3324.91,369736096,377227771904
12/24/2014,3332.14,3340.36,3188.49,3230.38,317449600,339475791872
12/25/2014,3254.48,3335.78,3226.32,3335.41,309799552,330128949248
12/26/2014,3343.63,3453.34,3335.01,3445.84,384614112,438838427648
12/29/2014,3502.17,3524.28,3405.84,3455.46,425015040,505004490752
12/30/2014,3450.81,3491.83,3422.16,3457.55,328233888,394607788032
12/31/2014,3462.38,3542.34,3452.5,3533.71,345934752,403710902272
1/5/2015,3566.09,3669.04,3551.51,3641.54,451198112,519849803776
1/6/2015,3608.42,3683.23,3587.23,3641.06,420962176,498529599488
1/7/2015,3620.91,3671.18,3601.7,3643.79,320191232,398731706368
1/8/2015,3650.07,3659.93,3552.1,3559.26,295003040,355831971840
1/9/2015,3547.57,3689.75,3536.38,3546.72,349982656,430210580480
1/12/2015,3531.51,3560.53,3461.32,3513.58,266567168,334257127424
1/13/2015,3506.45,3550.15,3494.77,3514.04,187153968,250796670976
1/14/2015,3522.9,3547.24,3471.56,3502.41,196012512,241285840896
1/15/2015,3501.72,3604.12,3482.27,3604.12,237812336,303445344256
1/16/2015,3616.25,3662.15,3601.26,3635.14,282681600,355568713728
1/19/2015,3414.01,3497.25,3330.98,3355.15,329505280,366017544192
1/20/2015,3336.79,3419.2,3325.67,3396.22,297843232,381917921280
1/21/2015,3420.49,3557.79,3409.42,3548.87,337928224,425433694208
1/22/2015,3551.05,3576.76,3520.05,3567.61,268853600,345026035712
1/23/2015,3582.09,3627.81,3548.62,3571.73,280172160,361835528192
1/26/2015,3580.12,3611.62,3559.37,3607.98,239766208,309585707008
1/27/2015,3614.04,3616.26,3510.02,3574.92,287669184,357548261376
1/28/2015,3547.24,3583.31,3512.38,3525.32,216220208,278749151232
1/29/2015,3474.9,3505.58,3453.89,3481.8,211618864,251897921536
1/30/2015,3496.87,3514.22,3431.93,3434.38,196479152,237420789760
2/2/2015,3360.18,3407.26,3347.09,3353.96,195183696,224837763072
2/3/2015,3388.6,3441.71,3360.72,3437.45,192846096,241100029952
2/4/2015,3446.13,3476.82,3399.57,3401.77,191304352,244034306048
2/5/2015,3487.95,3487.95,3366.86,3366.95,250430608,311523672064
2/6/2015,3352.33,3374.05,3285.92,3312.41,192664192,221433184256
2/9/2015,3305.73,3376.53,3298.6,3345.91,172353824,220766519296
2/10/2015,3345.08,3407.17,3339.55,3406.93,159309088,199120683008
2/11/2015,3415.98,3445.65,3412.13,3434.12,144613776,185979224064
2/12/2015,3435.36,3453.58,3405.62,3442.87,156081696,191285870592
2/13/2015,3458.83,3509.5,3452.08,3469.83,201089968,247076159488
2/16/2015,3473.29,3504.48,3466.61,3499.48,165641344,222799724544
2/17/2015,3511.54,3536.82,3511.09,3522.32,165328320,214457270272
2/25/2015,3529.55,3529.55,3463.95,3478.73,165539344,211739049984
2/26/2015,3473.71,3569.33,3456.87,3566.29,229328432,279809064960
2/27/2015,3565.23,3594.81,3560.46,3572.84,222786432,271861940224
3/2/2015,3603.45,3608.68,3566.53,3601.27,248176128,325164892160
3/3/2015,3579.32,3579.32,3504.2,3507.89,261866496,335700131840
3/4/2015,3514.66,3540.9,3497.16,3530.82,199663984,257468792832
3/5/2015,3513.25,3517.08,3467.67,3496.34,217508800,279030595584
3/6/2015,3501.17,3516.24,3472.38,3478.52,181518048,233468248064
3/9/2015,3449.7,3546.71,3417.49,3537.75,233940416,277860483072
3/10/2015,3523.63,3551.21,3511.99,3520.61,194267664,245366620160
3/11/2015,3524.57,3568.91,3512.22,3524.64,188947824,235772755968
3/12/2015,3557.68,3603.34,3536.53,3592.84,265664624,322141257728
3/13/2015,3604.66,3641.38,3594.74,3617.65,246864768,297298526208
3/16/2015,3641.77,3705.74,3621.12,3705.66,275438304,358497583104
3/17/2015,3733.96,3762.58,3716.81,3757.12,371625664,455003832320
3/18/2015,3769.09,3846.06,3763.85,3846.06,415190016,484465541120
3/19/2015,3851.25,3859.12,3809.71,3839.74,391547616,463212838912
3/20/2015,3852.49,3916.86,3832.41,3892.57,401817536,544468369408
3/23/2015,3923.08,3972.3,3922.21,3972.06,391119936,519760216064
3/24/2015,3980.07,3989.86,3883.78,3973.05,468581312,591066824704
3/25/2015,3961.58,3980.72,3913.99,3940.4,379968864,501733883904
3/26/2015,3921.75,3992,3892.87,3950,346756320,468538490880
3/27/2015,3957.54,3993.03,3932.87,3971.7,298756064,393132343296
3/30/2015,3999.02,4101.64,3999.02,4088.17,428297024,546211069952
3/31/2015,4138.89,4166.02,4037.77,4051.2,436065632,598121709568
4/1/2015,4057.5,4139.5,4046.93,4123.89,329512864,466596921344
4/2/2015,4149.95,4156.83,4068.64,4124.77,339070496,476617834496
4/3/2015,4104.66,4170.56,4092.37,4170.54,321303776,466965594112
4/7/2015,4213.89,4260.47,4197.02,4260.04,415362656,564646313984
4/8/2015,4277.45,4304.77,4204.83,4295.79,458676704,658308071424
4/9/2015,4316.96,4332.16,4212.6,4262.14,439699904,650419175424
4/10/2015,4249.37,4351.68,4231.2,4344.41,348190176,509354278912
4/13/2015,4394.04,4432.02,4361.58,4421.06,434153024,598518136832
4/14/2015,4432.12,4474.35,4385.91,4438.18,434432128,602127466496
4/15/2015,4439.31,4476,4379.6,4380.5,472154144,596822851584
4/16/2015,4355.49,4513.75,4335.62,4513.54,422603744,564722860032
4/17/2015,4578.68,4630.27,4553.89,4596.14,552802688,733953589248
4/20/2015,4615.02,4671.16,4492.6,4521.91,686439040,939264901120
4/21/2015,4520.46,4620.06,4504.56,4619.16,490314976,685365002240
4/22/2015,4637.04,4740.93,4632.58,4739.81,516213792,769924792320
4/23/2015,4764.48,4782.04,4693.97,4740.89,497430944,752258252800
4/24/2015,4682.62,4730.43,4618.31,4702.64,480152928,721273094144
4/27/2015,4753.87,4810.48,4735.31,4807.58,513076544,765910384640
4/28/2015,4811.31,4839.08,4703.56,4741.85,608638528,860349857792
4/29/2015,4722.89,4797.93,4695.79,4774.33,395056992,601676316672
4/30/2015,4788.41,4818.73,4749.48,4749.89,399727456,612511383552
5/4/2015,4757.64,4795.91,4699.39,4787.74,377843840,565453389824
5/5/2015,4785.18,4785.18,4572.98,4596.83,460419616,660020199424
5/6/2015,4626.23,4700.91,4511.75,4553.33,376073696,586033987584
5/7/2015,4520.81,4546.33,4467.46,4470.08,297759200,427189960704
5/8/2015,4515.54,4559.06,4445.58,4558.39,302407968,452090691584
5/11/2015,4582.08,4690.95,4535.14,4690.52,373838432,583260438528
5/12/2015,4692.12,4748,4660.02,4747.41,377053888,607123275776
5/13/2015,4746.71,4758,4678.83,4718.43,370730432,590479818752
5/14/2015,4717.96,4735.27,4670.16,4700.77,337725152,513219657728
5/15/2015,4690.75,4690.75,4592.04,4617.47,328431168,506694991872
5/18/2015,4582.06,4623.37,4565.06,4575.14,269180480,434083135488
5/19/2015,4577.64,4740,4577.64,4731.22,314785952,524232163328
5/20/2015,4751.56,4843.1,4745.21,4754.91,363180736,589956251648
5/21/2015,4768.68,4841.6,4746.02,4840.98,305054528,505346097152
5/22/2015,4895.91,4951.99,4870.6,4951.33,455846720,719129935872
5/25/2015,4949.1,5099.83,4949.1,5099.49,465736576,757085831168
5/26/2015,5140.79,5199.29,5063.14,5198.91,487949344,802295840768
5/27/2015,5216.16,5226.83,5126.85,5181.43,470798720,777826336768
5/28/2015,5174.1,5213.18,4831.33,4834,571829056,873207365632
5/29/2015,4839.52,4924.29,4665.52,4840.83,427878848,636008136704
6/1/2015,4862.75,5079.31,4835.77,5076.18,417503744,637843668992
6/2/2015,5091.27,5162.56,5047.08,5161.87,412973184,658452840448
6/3/2015,5176.6,5186.97,5059.49,5143.58,414258272,672056541184
6/4/2015,5156,5194.23,4863.47,5181.41,482767264,735170658304
6/5/2015,5254.91,5288.33,5104.18,5230.54,545961216,855224418304
6/8/2015,5259.41,5370.6,5202.58,5353.75,637313216,949498019840
6/9/2015,5379.47,5380.43,5251.21,5317.46,570427264,871431798784
6/10/2015,5254.29,5374.83,5209.68,5309.1,442165664,711509278720
6/11/2015,5305.14,5329.29,5248.16,5306.58,392338752,660584857600
6/12/2015,5329.27,5351.64,5283.08,5335.12,430131392,694213148672
6/15/2015,5354,5362.45,5207.31,5221.16,475745696,766237736960
6/16/2015,5165.02,5204.29,5015.25,5064.81,411675648,651522539520
6/17/2015,5072.31,5158.37,4949.29,5138.83,397124192,589868367872
6/18/2015,5107.68,5121.22,4926.43,4930.54,364395808,555646779392
6/19/2015,4847.06,4910.45,4634.68,4637.04,358104736,519609581568
6/23/2015,4641.41,4786.96,4455.33,4786.08,365087936,536984125440
6/24/2015,4811.58,4883.73,4744.31,4880.12,434638720,615374061568
6/25/2015,4906.24,4919.25,4667.22,4706.52,446135968,640246415360
6/26/2015,4573.87,4650.18,4278.68,4336.18,446639776,612959453184
6/29/2015,4446.83,4451.16,4000.92,4191.54,525662496,704014581760
6/30/2015,4161.06,4475.77,4016.01,4473,527045280,716045811712
7/1/2015,4408.98,4526.12,4235.7,4253.02,431721408,623330590720
7/2/2015,4287.73,4312.18,4000.06,4108,457062208,593506664448
7/3/2015,4017.2,4164.62,3785.89,3885.91,429300864,538216857600
7/6/2015,4218.27,4218.27,3832.47,3998.54,648094528,779558060032
7/7/2015,3877.85,3960.63,3743.62,3928,679385024,795962638336
7/8/2015,3651.06,3762.62,3612.25,3663.04,581467136,640122421248
7/9/2015,3621.67,3930.26,3537.83,3897.62,503870624,564744028160
7/10/2015,3916.27,4179.1,3887.55,4106.56,500701792,629079539712
7/13/2015,4132.23,4278.16,4072.42,4211.81,502092192,659251724288
7/14/2015,4178.62,4258.5,4062.5,4112.14,454422016,597521268736
7/15/2015,4068.87,4114.24,3899.51,3966.76,421956352,514064515072
7/16/2015,3949.63,4067.02,3856.32,3997.36,330531360,410050887680
7/17/2015,4023.76,4190.18,4000.23,4151.5,331107136,435597115392
7/20/2015,4157.06,4221.68,4106.39,4160.6,352673472,483493904384
7/21/2015,4109.75,4201.48,4081.7,4166,318374944,431695855616
7/22/2015,4148.56,4187.43,4094.71,4157.16,318945984,441832505344
7/23/2015,4158.93,4262.06,4148.81,4250.81,354471744,483972218880
7/24/2015,4255.2,4299.64,4154.62,4176.27,392045376,535901634560
7/27/2015,4097.79,4156.31,3817.16,3818.73,365054496,477952016384
7/28/2015,3690.97,3883.45,3627.41,3811.09,383527232,482654552064
7/29/2015,3839.96,3934,3769.18,3930.37,276972832,372287864832
7/30/2015,3915.78,3968.53,3802.87,3815.4,271548672,376351162368
7/31/2015,3777.14,3863.62,3757.99,3816.7,222376768,299312545792
8/3/2015,3766.07,3829.24,3742.58,3829.24,245805024,309631287296
8/4/2015,3827.37,3948.45,3801.03,3948.15,220236560,288756498432
8/5/2015,3937.62,3962.28,3858.65,3866.89,200484272,272693510144
8/6/2015,3802.92,3888.68,3793.24,3831.85,147278688,195532357632
8/7/2015,3866.42,3926.64,3857.9,3906.93,183349152,246546120704
8/10/2015,3947.47,4101.73,3932.84,4084.36,306780544,401702027264
8/11/2015,4083.59,4110.12,4042,4066.66,322034176,416996524032
8/12/2015,4025.66,4078.03,4015.35,4016.12,255146192,339799375872
8/13/2015,4010.01,4075.7,3967.82,4075.46,242836976,319887605760
8/14/2015,4097.91,4113.16,4056.73,4073.54,253392992,340076822528
8/17/2015,4058.11,4081.77,4009.99,4077.87,256939632,336830562304
8/18/2015,4084.31,4103.04,3816.55,3825.4,319881056,424924184576
8/19/2015,3748.27,3898.74,3668.18,3886.13,269049824,340923482112
8/20/2015,3848.39,3880.82,3761.45,3761.45,212167968,270576697344
8/21/2015,3714.29,3757.78,3578.16,3589.54,217986400,267498422272
8/24/2015,3454.6,3468.14,3266.55,3275.53,255436656,273124229120
8/25/2015,3070.01,3200.11,3019.56,3042.92,276081312,281160318976
8/26/2015,3062.57,3192.92,2952.01,3025.68,308270624,312188239872
8/27/2015,3092.81,3206.72,3028.39,3205.63,267294928,278769991680
8/28/2015,3246.24,3353.24,3223.62,3342.29,299498432,318763499520
8/31/2015,3307.39,3368.28,3205.54,3366.54,280250400,306610896896
9/1/2015,3296.53,3370.5,3190.58,3362.08,352458528,351387844608
9/2/2015,3220.85,3387.02,3213.63,3365.83,347789408,348986376192
9/7/2015,3347.29,3422.22,3240.24,3250.49,204224432,221756784640
9/8/2015,3221.79,3340.22,3170.81,3334.02,154599632,168294744064
9/9/2015,3344.82,3426.64,3330.29,3399.31,220467424,258815787008
9/10/2015,3349.28,3398.32,3337.31,3357.56,144882976,168108261376
9/11/2015,3349.87,3383.12,3315.48,3347.18,108547504,130262409216
9/14/2015,3367.63,3373.91,3187.57,3281.12,205457248,226168553472
9/15/2015,3208.74,3240.08,3131.98,3152.23,143555648,145989206016
9/16/2015,3149.15,3345.91,3131.37,3309.25,159710000,168269840384
9/17/2015,3287.65,3354.9,3237,3237,169401888,190270177280
9/18/2015,3254.43,3280.87,3227.83,3251.27,106903480,121752535040
9/21/2015,3222.6,3312.55,3211.92,3308.25,122788672,145323016192
9/22/2015,3312.37,3371.4,3303.17,3339.03,146221984,172492865536
9/23/2015,3290.07,3315.93,3253.33,3263.03,123171440,136885977088
9/24/2015,3278.89,3300.86,3255.89,3285,102011240,120820645888
9/25/2015,3272.66,3290.86,3201.9,3231.95,121419280,137602170880
9/28/2015,3226.61,3246.55,3186.51,3242.75,74219472,88007467008
9/29/2015,3197.22,3208.41,3159.04,3178.85,87150632,96691511296
9/30/2015,3195.89,3223.9,3186.77,3202.95,78559352,95881601024
10/8/2015,3324.98,3337.33,3294.6,3296.48,132081768,164120592384
10/9/2015,3302.36,3352.37,3293.97,3340.12,124352496,144731340800
10/12/2015,3351.13,3486.62,3347.25,3447.68,221400464,263706476544
10/13/2015,3422.48,3452.05,3413.97,3445.04,145433792,174978940928
10/14/2015,3431.13,3458.7,3403.23,3406.11,152173936,174599258112
10/15/2015,3403.38,3486.82,3402.32,3486.82,171158304,201881878528
10/16/2015,3508.52,3537.54,3487.1,3534.07,208964704,252211494912
10/19/2015,3548.95,3572.99,3502.5,3534.17,207606752,254890983424
10/20/2015,3527.87,3577.8,3510.43,3577.7,179025104,226525577216
10/21/2015,3580.84,3601.24,3417.4,3473.25,282076064,326886981632
10/22/2015,3453.2,3530.77,3442.31,3524.53,184305584,223583600640
10/23/2015,3536.84,3581.84,3515.82,3571.24,198294480,247059677184
10/26/2015,3614.7,3620.76,3561.18,3589.26,204248864,270489763840
10/27/2015,3569.45,3601.05,3486.1,3592.87,192056144,239042543616
10/28/2015,3575.8,3598.16,3517.21,3524.91,170977104,213303033856
10/29/2015,3539.98,3561.81,3507.97,3533.31,127010448,161051885568
10/30/2015,3530.22,3574.47,3497.57,3534.08,139141920,183317151744
11/2/2015,3489.23,3543.45,3474.71,3475.96,130002568,167455096832
11/3/2015,3484.72,3501.7,3452.62,3465.49,101401872,132231503872
11/4/2015,3477.15,3628.54,3477.15,3628.54,205423872,266955882496
11/5/2015,3630.78,3781.4,3627.3,3705.97,398046560,495138177024
11/6/2015,3698.34,3801.71,3694.65,3793.37,298753088,389779456000
11/9/2015,3796.37,3891.77,3796.37,3840.35,356804832,463161720832
11/10/2015,3806.66,3876.49,3798.82,3833.24,286519616,380910632960
11/11/2015,3828.45,3843.11,3781.4,3833.64,232234304,307008339968
11/12/2015,3841.74,3843.89,3771.27,3795.32,217537648,302446804992
11/13/2015,3756.2,3793.71,3727.58,3746.24,203489888,281961136128
11/16/2015,3682.73,3764.4,3680.07,3764.12,161690896,227483713536
11/17/2015,3790.42,3852.77,3750.15,3758.38,248533072,365138608128
11/18/2015,3760.46,3771.85,3706.31,3715.58,185689488,254137958400
11/19/2015,3725.62,3775.23,3714.66,3774.97,154631984,204557615104
11/20/2015,3778.87,3793.54,3757.03,3774.37,186951696,242295095296
11/23/2015,3774.43,3802.85,3743.4,3753.34,175626816,234640982016
11/24/2015,3745.76,3754.16,3702.74,3753.88,143383280,192495091712
11/25/2015,3747.76,3781.86,3735.72,3781.61,151944944,215125049344
11/26/2015,3795.25,3805.84,3756.82,3759.42,173525472,239797207040
11/27/2015,3739.1,3742.74,3534.38,3556.99,208939360,269758169088
11/30/2015,3554.88,3587.97,3455.07,3566.4,173201168,220098297856
12/1/2015,3562.32,3617.31,3536.12,3591.7,136536560,176598810624
12/2/2015,3587.76,3725.85,3573.39,3721.95,213538864,260938694656
12/3/2015,3709.55,3758.45,3693.13,3749.3,197762128,236698992640
12/4/2015,3719.73,3726.12,3667.29,3677.59,151199520,196455596032
12/7/2015,3681.58,3699.34,3658.58,3687.61,113883152,161220067328
12/8/2015,3668.84,3668.84,3619.43,3623.02,125781080,163317219328
12/9/2015,3613.41,3655.15,3611.49,3635.93,113325424,154319994880
12/10/2015,3634.37,3678.32,3615.99,3623.08,120215624,168622194688
12/11/2015,3605.37,3630.74,3578.14,3608.06,110322480,145248649216
12/14/2015,3573.87,3712.5,3571,3711.32,151769120,203291508736
12/15/2015,3707.73,3717.36,3679.23,3694.38,126481712,186795458560
12/16/2015,3703.95,3713.09,3677.45,3685.43,111342720,160118243328
12/17/2015,3712.78,3768.84,3709.85,3755.88,177924080,242543820800
12/18/2015,3754.96,3810.22,3750.92,3767.9,173465984,232281456640
12/21/2015,3762.1,3877.82,3759.99,3865.96,217435280,289905278976
12/22/2015,3872.1,3880.47,3841.59,3876.73,180303664,243797360640
12/23/2015,3877.87,3926.68,3862.96,3866.37,207017152,294710771712
12/24/2015,3858.12,3867.67,3787.08,3829.39,147181392,203683545088
12/25/2015,3832.08,3848.02,3813.2,3838.2,119624016,163314515968
12/28/2015,3847.53,3853.38,3727.62,3727.62,153988448,210026020864
12/29/2015,3723.05,3762.05,3710.48,3761.87,101885552,140405047296
12/30/2015,3762.9,3765.65,3726.28,3765.17,105629952,155744108544
12/31/2015,3760.89,3772.62,3727.32,3731,101873552,145043701760
1/4/2016,3725.86,3726.24,3468.95,3469.07,115370672,145968201728
1/5/2016,3382.17,3518.22,3377.28,3478.78,162116992,196017094656
1/6/2016,3482.4,3543.74,3468.47,3539.81,145966144,160947208192
1/7/2016,3481.14,3481.14,3284.74,3294.37,44102640,47130796032
1/8/2016,3371.87,3418.85,3237.92,3361.56,185959456,203498864640
1/11/2016,3303.12,3342.48,3192.45,3192.45,174638384,184464048128
1/12/2016,3214.82,3242.25,3174.55,3215.71,128225792,142048919552
1/13/2016,3240.48,3257.3,3155.87,3155.87,120666496,130886082560
1/14/2016,3076.63,3226.65,3072.04,3221.57,134537664,144771579904
1/15/2016,3200.88,3216.8,3101.05,3118.73,124601776,131882737664
1/18/2016,3068.23,3165.62,3066.73,3130.73,101128384,109458284544
1/19/2016,3132.7,3227.9,3119.22,3223.12,127653896,142907686912
1/20/2016,3204.22,3225.95,3154.42,3174.37,130650504,143313338368
1/21/2016,3136.37,3202.54,3081.35,3081.35,111189736,121856196608
1/22/2016,3114.89,3132.16,3053.96,3113.46,89951088,96885669888
1/25/2016,3129.03,3149.33,3105.1,3128.88,81540064,85777891328
1/26/2016,3099.6,3106.53,2934.64,2940.51,126933920,127250653184
1/27/2016,2953.17,2963.54,2839.29,2930.35,132229368,126997667840
1/28/2016,2909.33,2941.88,2841.84,2853.76,99222752,95663874048
1/29/2016,2855.6,2965.31,2854.37,2946.09,113304256,109462355968
2/1/2016,2939.04,2944.52,2869.56,2901.05,86795344,82931449856
2/2/2016,2901.53,2972.42,2901.51,2961.33,88601960,88740233216
2/3/2016,2931.29,2954.71,2909.89,2948.63,77389000,74817093632
2/4/2016,2960.33,2999.21,2960.21,2984.76,91779728,91550343168
2/5/2016,2982.06,2988.36,2962.85,2963.79,76850808,77443219456
2/15/2016,2888.42,2961.49,2886.02,2946.71,72919432,71285047296
2/16/2016,2962.18,3042.09,2962.18,3037.04,112579640,112300490752
2/17/2016,3034.09,3065.78,3027.05,3063.32,128291608,122279337984
2/18/2016,3079.53,3093.51,3049.84,3053.7,124401464,122618609664
2/19/2016,3047.93,3065.97,3032.62,3051.59,87338016,90849345536
2/22/2016,3083.92,3128.21,3071.33,3118.87,140946976,141684080640
2/23/2016,3117.2,3119.22,3061.42,3089.36,112567392,117476466688
2/24/2016,3077.61,3109.55,3055.25,3109.55,111782648,112918609920
2/25/2016,3104.4,3104.43,2905.46,2918.75,157829760,153493012480
2/26/2016,2942.1,2964.38,2902.95,2948.03,106949728,102531571712
2/29/2016,2939.58,2939.87,2821.21,2877.47,129341024,118440828928
3/1/2016,2881.34,2950.43,2863.32,2930.68,116045920,110491041792
3/2/2016,2933.91,3054.72,2933.12,3051.33,175972352,164025155584
3/3/2016,3050.38,3078.43,3040.25,3058.41,173105744,165509087232
3/4/2016,3047.54,3101.65,3032.41,3093.88,219172528,205520470016
3/7/2016,3109,3130.89,3083.58,3104.84,132462040,127790342144
3/8/2016,3100.14,3109.25,3001.83,3107.66,136235744,128758489088
3/9/2016,3045.91,3072.91,3020.12,3071.9,111466248,106298654720
3/10/2016,3056.21,3074.15,3012.68,3013.14,76072200,78180466688
3/11/2016,2990.21,3026.43,2982.16,3018.28,73333568,74367295488
3/14/2016,3039.57,3106.8,3034,3065.68,117108656,123539095552
3/15/2016,3061.34,3077.08,3028.58,3074.78,98311944,101302845440
3/16/2016,3068.87,3100.35,3064.52,3090.03,124736448,126128857088
3/17/2016,3096.81,3147.84,3077.57,3124.2,121661776,136603713536
3/18/2016,3136.22,3197.66,3130.1,3171.96,197302560,210017812480
